Sun Sep 21 13:01:59 2025    profilingResults.cprof

         412328 function calls (412239 primitive calls) in 9.649 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/client.py:396(_check_close)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:1246(<genexpr>)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:348(split_header_words)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/client.py:1267(_validate_method)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:113(__init__)
        5    0.000    0.000    0.000    0.000 {method 'truncate' of '_io.StringIO' objects}
        3    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       11    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        2    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        4    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_compiler.py:428(_get_iscased)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/bs4/builder/_htmlparser.py:377(prepare_markup)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:193(_userinfo)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
        3    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/_request_methods.py:51(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        3    0.000    0.000    0.000    0.000 {method 'gettimeout' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        3    0.000    0.000    0.000    0.000 {method 'count' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/util/ssl_.py:209(resolve_ssl_version)
        4    0.000    0.000    0.000    0.000 {method 'toordinal' of 'datetime.date' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:666(verify_flags)
        3    0.000    0.000    0.000    0.000 /usr/lib/python3.12/typing.py:166(_type_convert)
        3    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/utils.py:214(<genexpr>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/message.py:331(set_payload)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_markupbase.py:27(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/_markupbase.py:32(reset)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:1075(set_ok_port)
        6    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/cookiejar.py:941(is_not_allowed)
        4    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/client.py:1276(_validate_path)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:234(_acquireLock)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:421(_checknetloc)
        2    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/bs4/builder/__init__.py:765(_initialize_xml_detector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/client.py:1263(_encode_request)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/connection.py:355(proxy_is_forwarding)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/cookies.py:110(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/cp1252.py:9(Codec)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:83(groups)
        1    0.000    0.000    0.000    0.000 {method 'append' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/structures.py:60(__len__)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/util/response.py:91(is_response_to_head)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/util/connection.py:103(allowed_gai_family)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/urllib/parse.py:175(port)
        3    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/util/timeout.py:227(connect_timeout)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/client.py:1284(_validate_host)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/connection.py:362(proxy_is_tunneling)
        1    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/_internal_utils.py:38(unicode_is_ascii)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/client.py:453(isclosed)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/feedparser.py:208(_pop_message)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:77(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/sessions.py:91(merge_hooks)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/netrc.py:66(netrc)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/netrc.py:10(NetrcParseError)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/bs4/__init__.py:313(deprecated_argument)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/response.py:369(<genexpr>)
        1    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/html/parser.py:114(close)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/util/request.py:144(set_file_position)
        4    0.000    0.000    0.000    0.000 /usr/lib/python3.12/re/_parser.py:172(__setitem__)
        2    0.000    0.000    0.000    0.000 {method 'update' of 'collections.OrderedDict' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
        6    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/cookies.py:69(is_unverifiable)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/models.py:572(prepare_content_length)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/hooks.py:22(dispatch_hook)
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/queue.py:245(_init)
        2    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/collections/__init__.py:669(update)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 {built-in method atexit.register}
        1    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/bs4/element.py:2232(__setitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:243(_releaseLock)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/connection.py:182(host)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/bs4/builder/__init__.py:791(_root_tag_encountered)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/connection.py:341(is_closed)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/http/client.py:924(_get_hostport)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/logging/__init__.py:1369(disable)
        4    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/cookies.py:117(info)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/cp1252.py:17(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 <frozen _collections_abc>:848(__len__)
        1    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.getdefaulttimeout}
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/bs4/builder/__init__.py:274(initialize_soup)
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/utils.py:733(set_environ)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:986(create_module)
        1    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/cp1252.py:21(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 {function HTTPResponse.flush at 0x74390a6c6520}
        1    0.000    0.000    0.000    0.000 {function socket.detach at 0x74390a7c27a0}
        2    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/bs4/builder/__init__.py:282(reset)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1178(get_filename)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:158(__init__)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/cookies.py:87(get_new_headers)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.12/email/feedparser.py:124(__iter__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/ssl.py:1087(_check_connected)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/connectionpool.py:337(_validate_conn)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/cp1252.py:25(StreamWriter)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.12/encodings/cp1252.py:28(StreamReader)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/urllib3/util/proxy.py:11(connection_requires_http_tunnel)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/models.py:216(<genexpr>)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/adapters.py:555(add_headers)
        1    0.000    0.000    0.000    0.000 /mnt/c/Users/hosse/school21/DS_Bootcamp.Day03.ID_886513-1/src/unellase/lib/python3.12/site-packages/requests/sessions.py:451(__enter__)


